,pred
5108,485836.2
5109,515046.03
5110,466507.16
5111,405522.44
5112,618091.33
5113,472960.36
5114,905330.0
5115,461864.17
5116,1072476.3666666667
5117,1199180.43
5118,148410.0
5119,411588.04
5120,412089.18
5121,3148669.64
5122,623195.27
5123,297039.1233333333
5124,686200.73
5125,1958382.91
5126,1064476.98
5127,985338.08
5128,950356.43
5129,756541.98
5130,1012517.96
5131,2303603.61
5132,723822.61
5133,324366.0
5134,2120433.1
5135,1350106.66
5136,1031643.97
5137,898940.75
5138,946017.05
5139,577086.19
5140,786630.0
5141,1333456.52
5142,823027.5
5143,728369.44
5144,489048.2
5145,1432654.46
5146,331067.0
5147,556943.98
5148,1714645.0
5149,669660.08
5150,604451.99
5151,716471.76
5152,2113253.0
5153,470519.58
5154,298780.3
5155,1499758.75
5156,1126558.46
5157,1493863.1
5158,286310.48
5159,945494.14
5160,914147.25
5161,383925.64
5162,216004.276
5163,932558.05
5164,792064.49
5165,707611.83
5166,533447.0
5167,473359.12
5168,453323.77
5169,2136870.0
5170,2376661.0
5171,644726.18
5172,382489.68
5173,1073261.48
5174,849850.0
5175,2017897.75
5176,727095.01
5177,939063.9866666666
5178,1300433.13
5179,610416.96
5180,785693.0
5181,2342929.65
5182,853131.04
5183,762413.26
5184,1030628.34
5185,1021182.5
5186,367194.21
5187,2597627.86
5188,795912.37
5189,503943.49
5190,750986.96
5191,734018.74
5192,360050.0
5193,1069330.0
5194,269570.0
5195,711446.19
5196,201173.2
5197,212555.71
5198,299459.0
5199,2106558.43
5200,2381475.52
5201,320891.62
5202,2017303.96
5203,610880.53
5204,1502358.9
5205,459966.0
5206,4081980.26
5207,545599.0
5208,386498.45
5209,933742.76
5210,483742.71
5211,1062828.79
5212,150095.0
5213,570510.0
5214,599216.65
5215,1016412.66
5216,655547.24
5217,454171.6
5218,2568552.34
5219,882307.85
5220,641936.7
5221,2596762.87
5222,594187.05
5223,1237521.84
5224,1465945.64
5225,506763.22
5226,655260.0
5227,759397.13
5228,141593.81
5229,1118650.0
5230,527377.21
5231,1107205.79
5232,2068113.02
5233,1110806.79
5234,2004789.37
5235,614349.47
5236,441736.86
5237,709330.0
5238,701635.16
5239,1050255.72
5240,1726200.01
5241,3299313.78
5242,457193.94
5243,942609.45
5244,483184.17
5245,791831.97
5246,1009998.4
5247,576210.12
5248,1155166.35
5249,585337.3
5250,345697.0
5251,183700.0
5252,420062.85
5253,387717.8563636364
5254,485511.48
5255,417386.38
5256,903807.01
5257,607557.54
5258,764532.5
5259,284651.96
5260,849322.0
5261,2167352.02
5262,493729.42
5263,474650.0
5264,1441464.58
5265,726267.67
5266,281230.82
5267,387040.03
5268,1229876.3166666667
5269,1184298.54
5270,476409.2
5271,351818.4
5272,524188.98
5273,1404806.66
5274,240444.4
5275,526823.08
5276,361842.25
5277,316329.2
5278,2118060.12
5279,783082.24
5280,499040.0
5281,789300.85
5282,917993.6133333333
5283,441254.0
5284,186780.5
5285,2846101.05
5286,262244.27
5287,1357424.16
5288,722166.0
5289,263124.85
5290,675204.22
5291,979762.32
5292,530781.1
5293,565315.03
5294,1282043.98
5295,387473.68
5296,1125463.22
5297,1815717.0
5298,687677.92
5299,1208739.07
5300,546349.9
5301,289855.0
5302,1257720.35
5303,334964.07
5304,1101232.49
5305,158265.0
5306,724113.32
5307,3952703.33
5308,333006.52
5309,621124.78
5310,405091.47
5311,478116.73
5312,1348737.36
5313,445012.35
5314,2583347.23
5315,163219.38
5316,380768.56
5317,545896.01
5318,215487.32
5319,596427.29
5320,456509.83
5321,450840.59
5322,743027.67
5323,496032.89
5324,574281.21
5325,895913.86
5326,670563.92
5327,444570.36
5328,480179.18
5329,357276.7
5330,1454881.27
5331,145684.3
5332,565162.08
5333,2576370.43
5334,319661.7
5335,1626266.95
5336,202530.0
5337,1245097.77
5338,1221010.45
5339,1389559.5766666667
5340,647696.0
5341,1055975.11
5342,799545.0
5343,134693.86
5344,1548790.5
5345,282278.5
5346,566674.83
5347,202921.3
5348,659373.82
5349,888809.32
5350,882591.87
5351,813920.8
5352,642048.74
5353,1306318.75
5354,324738.29
5355,554525.0
5356,491612.91
5357,1198953.88
5358,819325.0
5359,589425.84
5360,297964.02
5361,331836.69666666666
5362,481134.0
5363,572508.59
5364,535440.0
5365,818211.83
5366,3915601.45
5367,595044.82
5368,660157.82
5369,444663.03
5370,626311.05
5371,3697111.15
5372,1116115.26
5373,693252.25
5374,1117327.7566666668
5375,229130.0
5376,1086667.68
5377,355274.0
5378,208101.18
5379,419666.0
5380,531389.12
5381,350575.33
5382,786407.5
5383,639991.92
5384,955390.21
5385,2424318.87
5386,500713.84
5387,1186571.78
5388,813049.78
5389,1534090.0
5390,534783.03
5391,508356.68
5392,261796.46666666667
5393,359474.42
5394,409216.04
5395,381415.0
5396,1655259.66
5397,2303408.38
5398,529817.05
5399,253815.82
5400,466872.51
5401,596279.0
5402,1699868.57
5403,830746.8
5404,439859.56
5405,946198.81
5406,377220.54
5407,485080.0
5408,927360.25
5409,765700.0
5410,1077869.99
5411,1401436.42
5412,859859.91
5413,1237524.23
5414,1427476.0
5415,1321586.43
5416,1883839.07
5417,837603.73
5418,157735.0
5419,1112165.21
5420,281220.0
5421,2341950.84
5422,1051333.36
5423,1002842.42
5424,1159269.86
5425,751392.13
5426,876752.68
5427,1199895.24
5428,971173.45
5429,2564854.89
5430,771565.98
5431,527303.0
5432,1069328.41
5433,310596.16
5434,2822334.1
5435,299423.98
5436,394620.19
5437,178693.0
5438,1488986.98
5439,494648.67
5440,198231.16666666663
5441,901690.0
5442,862073.92
5443,585881.86
5444,473701.82
5445,597949.28
5446,1518885.96
5447,860941.5
5448,1360993.73
5449,527528.59
5450,273847.6
5451,453625.31
5452,478497.01
5453,417138.12
5454,449334.88
5455,719180.5
5456,596864.89
5457,380674.36
5458,3146243.18
5459,1792249.64
5460,557931.07
5461,535148.59
5462,2250456.25
5463,405563.35
5464,1073464.45
5465,855172.42
5466,594200.47
5467,690677.31
5468,1614867.54
5469,2396702.04
5470,1957127.09
5471,1425515.46
5472,905227.02
5473,980197.9733333334
5474,323432.49
5475,746298.99
5476,593796.32
5477,570171.79
5478,1283365.33
5479,438661.38
5480,412990.0
5481,860283.31
5482,1467913.62
5483,360822.0
5484,808122.26
5485,1121336.21
5486,457582.18
5487,764338.01
5488,1009757.56
5489,956294.26
5490,840436.13
5491,313320.73
5492,375983.22
5493,783821.88
5494,431226.74
5495,1423727.34
5496,519096.6
5497,339966.86
5498,1558639.08
5499,300028.1666666666
5500,2790248.82
5501,591220.97
5502,609466.65
5503,854545.22
5504,243823.88
5505,1025643.38
5506,189247.06
5507,486669.15
5508,217225.67
5509,536920.09
5510,1109398.91
5511,868187.88
5512,857425.18
5513,847836.23
5514,286859.21
5515,882732.95
5516,471402.31
5517,752953.22
5518,242782.24
5519,1599944.14
5520,260626.0
5521,209285.3333333333
5522,654679.57
5523,1066513.5
5524,1546590.0
5525,1504655.31
5526,835092.97
5527,241147.2
5528,684265.0
5529,782258.52
5530,1213416.48
5531,735342.96
5532,324173.89
5533,1290944.0
5534,3609313.1
5535,649613.62
5536,866808.6
5537,579033.56
5538,1591322.35
5539,553491.2
5540,237180.01875
5541,1256387.85
5542,334335.25
5543,374686.88
5544,2924082.83
5545,398750.85
5546,1316317.5
5547,372684.89
5548,375899.79
5549,524586.58
5550,821625.0
5551,628926.4766666667
5552,525680.28
5553,1461246.55
5554,227941.07
5555,1099267.74
5556,868081.65
5557,606784.39
5558,253680.87
5559,458982.5
5560,478613.0
5561,868779.27
5562,824570.06
5563,894585.0
5564,451813.98
5565,1072274.96
5566,1252491.11
5567,1220348.57
5568,2625625.87
5569,695260.0
5570,1589987.82
5571,740704.87
5572,340215.88
5573,425477.01
5574,729450.1
5575,329514.4866666667
5576,802762.13
5577,1278756.48
5578,638874.52
5579,457609.0
5580,661515.0
5581,946091.6666666667
5582,2298997.25
5583,514428.49
5584,1362960.5
5585,1252608.92
5586,927558.67
5587,1148946.91
5588,613142.53
5589,841700.0
5590,966690.07
5591,408242.61
5592,613091.01
5593,1000730.32
5594,450949.6
5595,368567.3
5596,4100213.2
5597,1404085.0
5598,2407762.18
5599,1510086.87
5600,414868.94
5601,477410.21
5602,1520925.16
5603,604629.51
5604,396355.38
5605,392269.28
5606,511965.76
5607,1165530.0
5608,1879607.62
5609,533610.0
5610,577975.99
5611,995857.92
5612,758911.48
5613,1558998.55
5614,1138018.03
5615,237072.0
5616,371891.53
5617,1270235.3
5618,533920.68
5619,1116137.72
5620,896440.7
5621,598849.81
5622,784322.16
5623,889981.7
5624,754285.67
5625,600409.53
5626,1242348.11
5627,487145.0
5628,836942.68
5629,504371.41
5630,402615.2
5631,575138.81
5632,566626.96
5633,512135.0
5634,738315.12
5635,2548785.0
5636,873474.122
5637,484559.45
5638,2361652.79
5639,350915.7
5640,567770.03
5641,224345.0
5642,1099795.93
5643,247302.0
5644,782949.44
5645,515926.5
5646,351371.08
5647,328640.38
5648,1128463.42
5649,1037450.12
5650,1847733.64
5651,566286.94
5652,2164029.38
5653,247575.6238095238
5654,529567.2
5655,814005.93
5656,777287.87
5657,664420.71
5658,1049349.255
5659,1424206.31
5660,210863.5
5661,1018935.32
5662,920098.54
5663,1179371.9
5664,691710.29
5665,476594.14
5666,828798.48
5667,288891.04
5668,2295712.25
5669,1836884.03
5670,294213.36
5671,867149.37
5672,2231127.37
5673,545721.9
5674,466053.34
5675,993295.02
5676,547845.0
5677,984687.84
5678,623703.55
5679,2069004.95
5680,1402175.36
5681,225035.31
5682,614716.11
5683,201257.46
5684,804288.32
5685,2591039.0
5686,712493.73
5687,644895.25
5688,774878.2
5689,498240.42
5690,304830.1
5691,436264.76
5692,531560.0
5693,253478.92
5694,1185024.16
5695,2552620.97
5696,933738.79
5697,423607.8
5698,2342113.23
5699,2500045.45
5700,455973.99
5701,392164.88
5702,1005912.4
5703,715927.5
5704,402866.6666666666
5705,808432.65
5706,354030.0
5707,1569157.63
5708,1320722.5
5709,437755.51
5710,385561.76
5711,617477.4
5712,845688.0
5713,820181.43
5714,541325.18
5715,972295.0
5716,1535915.47
5717,789508.0
5718,517561.36
5719,790461.54
5720,688417.2
5721,375849.14
5722,626636.6
5723,590996.9
5724,251254.39
5725,1025594.72
5726,725558.18
5727,595273.0
5728,476880.84
5729,576497.13
5730,510128.16
5731,1382575.35
5732,1087371.19
5733,1190381.87
5734,272149.5133333333
5735,1108840.73
5736,372705.0
5737,545321.66
5738,232364.1
5739,747965.97
5740,1066552.06
5741,242143.46
5742,969736.0
5743,594549.53
5744,617850.39
5745,774904.0
5746,772398.0
5747,472607.22
5748,435362.0
5749,479012.13
5750,741003.08
5751,1243730.08
5752,579775.9
5753,778563.4566666667
5754,554753.09
5755,299671.27
5756,822535.15
5757,490402.26
5758,1153519.05
5759,346210.79
5760,893058.6
5761,1133639.25
5762,991584.27
5763,727944.31
5764,400435.38
5765,851648.36
5766,406843.48
5767,2178886.28
5768,1917301.666666667
5769,776660.89
5770,634921.95
5771,167105.8333333333
5772,2741817.74
5773,152318.2
5774,1010175.88
5775,256180.0
5776,498629.11
5777,1115894.25
5778,2546447.79
5779,528198.06
5780,408985.5
5781,323473.08
5782,529849.69
5783,1632561.67
5784,452611.88
5785,130187.62
5786,464610.32
5787,352777.96
5788,461165.0
5789,836220.0
5790,274586.0
5791,662705.85
5792,1783570.43
5793,309513.0
5794,395303.12
5795,555663.0
5796,1569893.83
5797,1197941.58
5798,236403.1
5799,656415.28
5800,1704788.11
5801,534320.86
5802,1105015.0
5803,1196247.65
5804,687252.76
5805,340813.29
5806,329375.73
5807,227657.28666666665
5808,1174834.58
5809,387017.16
5810,413930.46
5811,511581.02
5812,806777.2
5813,689904.47
5814,301187.91
5815,426608.8
5816,397492.47
5817,1044709.45
5818,973917.1333333334
5819,3147838.68
5820,686015.28
5821,808735.95
5822,2796563.45
5823,931020.0
5824,3370738.39
5825,399163.88
5826,1240076.31
5827,730005.71
5828,892077.45
5829,1291686.6666666665
5830,254170.96666666665
5831,787900.24
5832,786990.33
5833,3078596.0
5834,747250.0
5835,438609.36
5836,794690.0
5837,378905.8
5838,830901.11
5839,571005.94
5840,455982.27
5841,290100.0
5842,227972.21
5843,683068.21
5844,533363.73
5845,1179934.93
5846,229684.29
5847,457634.2
5848,678512.6
5849,575126.75
5850,1521297.96
5851,647555.97
5852,1428888.6633333333
5853,208040.75
5854,313387.13
5855,1299979.89
5856,746221.75
5857,1123316.58
5858,1098750.22
5859,1400566.0
5860,1193931.76
5861,507364.34
5862,2001590.28
5863,300578.52
5864,927808.0
5865,310365.67
5866,858500.0
5867,576328.5
5868,242820.0
5869,534753.06
5870,716601.76
5871,300545.06
5872,835374.59
5873,2289821.31
5874,222274.14333333337
5875,420410.0
5876,595185.77
5877,534866.88
5878,2519210.0
5879,373546.15
5880,247920.21750000003
5881,438710.67
5882,3528159.58
5883,474300.8
5884,1130183.0
5885,1716094.34
5886,408792.93
5887,642240.8
5888,1265636.1
5889,384057.71
5890,542644.01
5891,467349.31
5892,1064322.94
5893,477085.7
5894,386872.5
5895,1060103.405
5896,335399.92
5897,834686.66
5898,148975.01
5899,453500.0
5900,1524213.68
5901,338072.14
5902,708812.5
5903,180820.0
5904,665449.63
5905,728277.46
5906,1894189.41
5907,1971093.79
5908,388912.43
5909,1122722.86
5910,238386.8
5911,556701.78
5912,589505.66
5913,301713.58
5914,673326.61
5915,450107.99
5916,3476079.48
5917,1691668.66
5918,1033414.95
5919,672014.05
5920,863651.29
5921,1565697.29
5922,799991.26
5923,648857.66
5924,196500.0
5925,570264.84
5926,1257244.87
5927,419666.0
5928,1411635.0
5929,570085.8
5930,763911.74
5931,372215.635
5932,1057210.32
5933,722511.74
5934,468502.52
5935,1856514.69
5936,292475.19
5937,548877.76
5938,639489.43
5939,822374.0
5940,154135.0
5941,1089897.85
5942,471523.59
5943,3673594.49
5944,545594.71
5945,189203.45
5946,953036.47
5947,445208.8
5948,564674.11
5949,904905.3533333334
5950,437919.88
5951,215192.5
5952,2066450.0
5953,1961900.0
5954,843336.33
5955,1370859.18
5956,457093.23
5957,1250028.76
5958,376501.06
5959,626608.06
5960,1292747.52
5961,494360.54
5962,1402678.65
5963,1017621.9933333334
5964,295224.23
5965,807320.57
5966,783507.18
5967,1127254.99
5968,786440.0
5969,614895.51
5970,671791.97
5971,187342.7
5972,1686488.14
5973,167592.9661904762
5974,387676.46
5975,899855.0
5976,303389.04
5977,2858199.68
5978,376274.73
5979,177255.0
5980,481547.96
5981,1073822.08
5982,1774280.25
5983,434445.0
5984,1186974.78
5985,174760.366
5986,537907.22
5987,954137.9
5988,1350900.44
5989,361154.13
5990,380398.93
5991,3910804.31
5992,592587.5
5993,454243.0
5994,304630.0
5995,1017576.62
5996,919360.0
5997,482796.83
5998,380041.25
5999,1020775.93
6000,870620.01
6001,2156369.91
6002,419057.98
6003,519851.17
6004,508245.87
6005,2323937.86
6006,317433.11
6007,281757.21
6008,342725.87
6009,507674.29
6010,594131.1
6011,1226099.21
6012,881460.0
6013,1551087.3
6014,2778665.98
6015,815956.0
6016,1404412.72
6017,683648.88
6018,495710.0
6019,882194.88
6020,494418.49
6021,868799.99
6022,408105.09
6023,1648480.52
6024,726651.88
6025,1253495.0
6026,926395.48
6027,1162503.36
6028,743189.58
6029,531214.42
6030,1049825.06
6031,573042.465
6032,578787.83
6033,364274.38
6034,246185.3
6035,521196.64
6036,1099024.5300000003
6037,1797360.0
6038,502076.82
6039,775200.0
6040,547126.34
6041,1783745.04
6042,515708.14
6043,211590.0
6044,410874.12
6045,1943364.34
6046,557955.65
6047,887286.08
6048,253321.6666666667
6049,777851.11
6050,589517.89
6051,475442.03
6052,295710.0
6053,561429.08
6054,1006286.82
6055,1730200.18
6056,258370.0
6057,236738.53
6058,358489.155
6059,526534.03
6060,907943.28
6061,704099.6
6062,846141.33
6063,1046848.99
6064,469453.85
6065,341737.48
6066,958494.76
6067,583496.63
6068,2029931.28
6069,951629.9
6070,695171.98
6071,1334396.01
6072,2416440.0
6073,412677.34
6074,1908503.54
6075,971770.2
6076,2053521.24
6077,1611198.52
6078,1206903.7266666666
6079,350890.06
6080,164503.4
6081,1272214.1
6082,1562773.85
6083,1032724.75
6084,909890.0
6085,424635.14
6086,556445.39
6087,521019.53
6088,512483.0
6089,918745.0
6090,625609.81
6091,875119.98
6092,874146.82
6093,1433472.433333333
6094,1246320.14
6095,1642682.63
6096,247538.82
6097,308824.8333333333
6098,497921.03
6099,763265.11
6100,930268.39
6101,247378.5
6102,226362.66
6103,508498.83
6104,227370.0
6105,376733.425
6106,696459.4966666667
6107,630318.58
6108,1751010.45
6109,399484.42
6110,2448010.0
6111,400388.13
6112,625130.0
6113,603973.88
6114,1027466.83
6115,600093.33
6116,665805.69
6117,837090.0
6118,1615376.68
6119,538598.02
6120,493495.78
6121,940628.88
6122,741500.0
6123,530976.5
6124,705205.89
6125,354695.78
6126,259054.0
6127,346288.91
6128,1452682.08
6129,232951.31333333335
6130,268055.0
6131,417575.0
6132,1059227.85
6133,1104647.81
6134,543031.4
6135,726117.09
6136,907045.0
6137,354505.0
6138,223351.07
6139,721633.47
6140,1591633.5
6141,547070.0
6142,1993635.52
6143,585880.0
6144,890787.02
6145,517794.3
6146,388818.95
6147,577723.3
6148,493150.35
6149,386330.81
6150,621034.84
6151,577346.2
6152,446474.61
6153,542944.99
6154,552417.67
6155,1272035.0
6156,397376.86
6157,351751.87
6158,2169440.33
6159,610530.14
6160,513228.78
6161,769663.19
6162,806346.04
6163,373688.44
6164,2077142.5
6165,561188.25
6166,521837.69
6167,3155872.37
6168,684100.0
6169,1097382.13
6170,271928.75
6171,1059405.43
6172,266226.01666666666
6173,533339.99
6174,526630.57
6175,567988.0
6176,602071.5
6177,1138708.54
6178,505005.94
6179,478037.77
6180,680296.19
6181,2078314.18
6182,890876.225
6183,1055803.71
6184,1216964.04
6185,303125.0
6186,1217088.27
6187,4648151.95
6188,659674.78
6189,376074.8966666667
6190,1143614.99
6191,674408.55
6192,304379.2
6193,784067.52
6194,1298388.1866666665
6195,862642.35
6196,1100610.0
6197,659650.15
6198,329035.12
6199,707105.31
6200,2028890.0
6201,803556.76
6202,1673450.96
6203,244344.62333333335
6204,624296.58
6205,469094.4
6206,342900.0
6207,1378438.85
6208,1342619.0
6209,853416.52
6210,991617.36
6211,355123.4166666666
6212,1348716.01
6213,377725.76
6214,760677.18
6215,368309.23
6216,1079221.64
6217,565669.21
6218,1052740.0
6219,169985.7
6220,217426.49
6221,568529.21
6222,2017932.52
6223,236360.77
6224,1474140.0
6225,582104.72
6226,227368.81
6227,292445.53
6228,617867.38
6229,402048.03
6230,883857.79
6231,215470.8
6232,1508661.7
6233,393970.0
6234,2405043.25
6235,290199.34
6236,789264.2
6237,2955473.9
6238,220488.0
6239,413631.08
6240,357560.07
6241,860452.71
6242,666965.0
6243,405004.4
6244,593071.0
6245,1262298.51
6246,1108732.64
6247,652433.99
6248,798810.62
6249,1541707.35
6250,759910.51
6251,544980.03
6252,480063.82
6253,2784498.62
6254,1093886.8
6255,338058.935
6256,636278.0
6257,1896885.96
6258,2410700.0
6259,1036397.37
6260,521493.5
6261,386707.32
6262,2649827.82
6263,1725172.98
6264,248502.8933333333
6265,301912.88
6266,419459.2
6267,1350061.41
6268,952994.99
6269,672876.68
6270,605890.5
6271,302104.1
6272,618029.17
6273,229378.83
6274,435760.21619047626
6275,655466.12
6276,955206.6666666667
6277,634288.1666666667
6278,891836.05
6279,1941315.8
6280,472455.1
6281,323284.5966666667
6282,564324.8
6283,1274688.96
6284,490944.04
6285,1257029.36
6286,572771.53
6287,467087.33
6288,935845.52
6289,645279.69
6290,1248667.25
6291,2121794.96
6292,423822.45
6293,1125333.37
6294,326610.0
6295,1460548.06
6296,736980.0
6297,362597.18
6298,332496.41
6299,498326.0
6300,622050.0
6301,575230.0
6302,1191187.8
6303,1369636.74
6304,2572675.04
6305,913117.76
6306,574606.12
6307,421469.34
6308,848001.5
6309,1538237.57
6310,768387.36
6311,558454.35
6312,1101665.0
6313,341168.5066666667
6314,600210.0
6315,591786.9
6316,1030880.34
6317,508126.51
6318,622345.36
6319,1019097.99
6320,394322.0
6321,332415.0
6322,1524503.09
6323,1926534.98
6324,635784.78
6325,703196.08
6326,548671.48
6327,2450619.05
6328,521212.19
6329,1232147.7
6330,274406.29
6331,655654.5
6332,721367.91
6333,506982.8433333334
6334,1303566.34
6335,406202.83
6336,1832985.0
6337,380325.28
6338,334572.99
6339,360008.85
6340,889965.04
6341,1730169.89
6342,337856.98
6343,920019.09
6344,892773.53
6345,830874.6
6346,1258108.285
6347,848274.52
6348,937420.0
6349,1482773.4966666668
6350,700020.0
6351,1361096.98
6352,240379.15
6353,1425393.16
6354,1337997.51
6355,462318.08
6356,1041934.27
6357,383779.58
6358,818808.81
6359,1384725.57
6360,1132515.41
6361,223440.74
6362,639097.99
6363,361604.86
6364,734501.71
6365,461006.54
6366,409665.0
6367,1772956.19
6368,1950117.85
6369,526227.1166666666
6370,909246.7
6371,233121.27666666664
6372,998568.2
6373,170500.95
6374,364103.17
6375,377525.0
6376,2168430.68
6377,819745.67
6378,356424.0
6379,484112.74
6380,1231563.13
6381,565321.56
6382,2056050.96
6383,1817850.62
6384,644800.0
6385,344474.09
6386,4177670.85
6387,644361.5
6388,432423.54
6389,2138711.95
6390,420927.0
6391,2438036.59
6392,748104.4
6393,1507978.85
6394,143955.0
6395,533114.47
6396,486878.14
6397,373308.19
6398,642675.0
6399,867707.47
6400,369184.68
6401,393892.9
6402,614836.5
6403,483915.42
6404,469636.7
6405,2081088.59
6406,811711.69
6407,267618.0
6408,353736.68
6409,508428.7
6410,1533336.38
6411,520969.54
6412,941122.32
6413,518166.86
6414,941276.33
6415,804541.25
6416,262440.5
6417,353265.76
6418,1147405.29
6419,1694450.8
6420,1961463.88
6421,202327.65
6422,692339.99
6423,137658.5
6424,650195.48
6425,655312.98
6426,2787970.67
6427,568774.05
6428,244085.0
6429,610657.9
6430,665092.86
6431,461969.54
6432,2279077.03
6433,207930.01
6434,928708.0
6435,329116.87
6436,672129.63
6437,738642.15
6438,515948.54
6439,341292.78
6440,1197929.0
6441,1299348.37
6442,805083.78
6443,787842.32
6444,1133022.02
6445,2847813.52
6446,1284032.5866666667
6447,205623.90666666665
6448,619575.95
6449,1135067.49
6450,378335.02
6451,187398.5
6452,740488.8
6453,1737524.25
6454,458120.66
6455,633037.74
6456,658099.11
6457,729538.55
6458,501110.9266666667
6459,439230.0
6460,2256340.75
6461,487202.9183333333
6462,1046686.21
6463,1272399.21
6464,1027935.38
6465,903725.84
6466,955580.0
6467,446099.55
6468,737302.18
6469,833580.0
6470,347274.9533333333
6471,140700.0
6472,252145.0
6473,1212465.58
6474,404963.58
6475,537907.35
6476,1085270.9
6477,1897235.0
6478,562240.0
6479,1493863.1
6480,126700.0
6481,717260.62
6482,641334.29
6483,157536.58
6484,1124120.16
6485,941658.37
6486,326153.02
6487,505939.48
6488,753700.0
6489,410954.84
6490,180022.36
6491,1191186.6
6492,439163.8
6493,571412.75
6494,893962.32
6495,614322.0
6496,794767.93
6497,509327.12
6498,621575.97
6499,1236553.5
6500,160471.0
6501,518423.55
6502,611170.73
6503,411802.5
6504,271088.75
6505,456008.34
6506,436867.8
6507,867073.0
6508,297096.3333333333
6509,340950.0
6510,621960.02
6511,507045.05
6512,1086716.07
6513,1390782.5
6514,619630.4
6515,922200.02
6516,249672.22666666668
6517,1640813.76
6518,309960.0
6519,825726.7
6520,775497.52
6521,3343994.91
6522,1651636.59
6523,788518.69
6524,1374823.7633333334
6525,633360.0
6526,506172.42
6527,614950.0
6528,800467.36
6529,1404270.96
6530,896604.42
6531,187735.4
6532,436039.91
6533,1200441.59
6534,498731.25
6535,661183.44
6536,629947.52
6537,414645.99
6538,1804355.0
6539,828041.6
6540,3036750.0
6541,584125.26
6542,911818.47
6543,128136.29
6544,437864.46
6545,238917.5
6546,557054.46
6547,234975.46
6548,639150.0
6549,1025709.67
6550,586040.0
6551,1058306.44
6552,445960.73
6553,456617.93
6554,874153.86
6555,235300.21600000001
6556,844780.0
6557,717031.63
6558,962050.37
6559,379566.59
6560,930346.88
6561,450566.89
6562,644453.51
6563,443761.38
6564,670398.99
6565,447398.55
6566,971915.0
6567,301613.8333333333
6568,544606.55
6569,566589.2
6570,525250.79
6571,1716674.69
6572,443459.13
6573,970485.27
6574,1006771.87
6575,430061.96
6576,1331204.26
6577,739530.93
6578,221505.0
6579,1432348.97
6580,993655.0
6581,1147248.7
6582,597151.49
6583,153045.31
6584,663323.49
6585,746791.13
6586,600991.56
6587,925486.82
6588,521506.78
6589,530088.32
6590,902948.43
6591,336375.04
6592,700695.7
6593,763033.53
6594,729058.39
6595,1116099.475
6596,562492.34
6597,735946.46
6598,275690.0
6599,270424.06
6600,692251.05
6601,854177.69
6602,264721.26
6603,600602.98
6604,293570.8333333333
6605,467419.12
6606,479402.3
6607,712062.74
6608,2280528.96
6609,515502.02
6610,318053.6525
6611,1906312.69
6612,1013507.9966666666
6613,214809.4
6614,958323.0
6615,659744.42
6616,836780.0
6617,1134490.34
6618,1422020.0
6619,586980.35
6620,1161266.1
6621,1445256.08
6622,1112068.88
6623,437488.22
6624,157423.1
6625,758437.7
6626,295654.56
6627,465142.0
6628,396180.37
6629,1053418.3366666667
6630,1188120.51
6631,1220872.88
6632,1859950.23
6633,554308.52
6634,937717.03
6635,944992.4
6636,283702.85
6637,792091.99
6638,387833.33333333326
6639,355864.54
6640,788920.16
6641,324375.31666666665
6642,1722245.02
6643,537836.69
6644,739587.33
6645,590682.95
6646,439051.2
6647,709688.06
6648,1393688.0
6649,1155365.95
6650,3783515.96
6651,878982.33
6652,594573.44
6653,687608.7
6654,677247.96
6655,837943.5
6656,837103.33
6657,558433.97
6658,442283.39
6659,930894.61
6660,255475.0
6661,537008.61
6662,1497670.2
6663,1179117.59
6664,360881.26
6665,1278838.19
6666,901254.59
6667,541036.5
6668,406035.81
6669,3520918.89
6670,375254.15
6671,278106.5
6672,428819.1666666666
6673,362684.12
6674,535142.35
6675,1079396.49
6676,889045.69
6677,676390.0
6678,1078453.14
6679,257860.0
6680,571587.62
6681,2825237.04
6682,796665.26
6683,1050468.54
6684,1213261.34
6685,556480.32
6686,1263048.72
6687,269864.99
6688,1655491.04
6689,624494.95
6690,893418.5842857143
6691,405891.61
6692,949170.0
6693,828728.41
6694,465772.33
6695,1201980.44
6696,766704.91
6697,1557014.76
6698,269609.51
6699,1620816.19
6700,786255.0
6701,713012.29
6702,454800.73
6703,1045061.72
6704,529645.78
6705,1161240.0
6706,1355407.111111111
6707,722064.7
6708,798519.3
6709,418909.54
6710,255023.46
6711,735792.3
6712,311558.28
6713,729637.75
6714,2470030.07
6715,671157.4
6716,1017345.8
6717,512339.72
6718,1578866.91
6719,1157328.1
6720,714923.26
6721,301471.04333333333
6722,752444.99
6723,614755.0
6724,818029.99
6725,843098.16
6726,422206.28
6727,433348.75
6728,986413.9
6729,1629342.81
6730,391360.81
6731,646658.76
6732,467498.55
6733,267907.04
6734,734840.2366666666
6735,816413.44
6736,742419.84
6737,856752.0
6738,1989205.92
6739,406583.3
6740,1562174.38
6741,1355292.5
6742,252162.45
6743,578899.06
6744,1100685.76
6745,466511.23
6746,1159005.46
6747,4341219.32
6748,837487.18
6749,2495941.84
6750,471327.94
6751,151153.62
6752,339970.0
6753,1064786.88
6754,507920.0
6755,806544.3
6756,210128.8
6757,682522.79
6758,1013780.55
6759,806678.88
6760,653128.52
6761,297720.78
6762,2999450.0
6763,702786.0
6764,2020287.65
6765,531695.0
6766,130324.99
6767,3097049.56
6768,1281878.29
6769,923357.68
